timestamp,portfolio_pnl,drawdown,PEBBLES_XS,PEBBLES_S,PEBBLES_M,PEBBLES_L,PEBBLES_XL
1541200,26875.0,45.0,889.5,14751.0,-2438.0,10170.5,3502.0
1541300,26873.5,46.5,910.5,14712.0,-2469.5,10101.5,3619.0
1541400,26872.0,48.0,964.5,14721.0,-2507.0,10047.5,3646.0
1541500,26873.5,46.5,1063.5,14688.0,-2603.0,10035.5,3689.5
1541600,26821.0,99.0,1077.0,14589.0,-2687.0,10013.0,3829.0
1541700,26876.5,43.5,1105.5,14673.0,-2652.5,10044.5,3706.0
1541800,26873.5,46.5,1054.5,14638.5,-2651.0,10041.5,3790.0
1541900,26876.5,43.5,1063.5,14646.0,-2637.5,10083.5,3721.0
1542000,26876.5,43.5,1087.5,14604.0,-2643.5,10089.5,3739.0
1542100,26873.5,46.5,1069.5,14598.0,-2682.5,10056.5,3832.0
1542200,26873.5,46.5,1114.5,14580.0,-2643.5,9945.5,3877.0
1542300,26822.5,97.5,990.0,14611.5,-2679.5,9959.0,3941.5
1542400,26875.0,45.0,1041.0,14514.0,-2637.5,10011.5,3946.0
1542500,26878.0,42.0,1060.5,14643.0,-2612.0,10014.5,3772.0
1542600,26875.0,45.0,1081.5,14679.0,-2663.0,9945.5,3832.0
1542700,26875.0,45.0,1126.5,14673.0,-2696.0,9957.5,3814.0
1542800,26876.5,43.5,1126.5,14685.0,-2736.5,9930.5,3871.0
1542900,26876.5,43.5,1096.5,14679.0,-2700.5,9972.5,3829.0
1543000,26873.5,46.5,1174.5,14646.0,-2742.5,10005.5,3790.0
1543100,26876.5,43.5,1144.5,14709.0,-2844.5,9954.5,3913.0
1543200,26875.0,45.0,1156.5,14623.5,-2883.5,9939.5,4039.0
1543300,26873.5,46.5,1102.5,14595.0,-2817.5,9933.5,4060.0
1543400,26876.5,43.5,1192.5,14655.0,-2855.0,9933.5,3950.5
1543500,26875.0,45.0,1189.5,14652.0,-2918.0,10005.5,3946.0
1543600,26876.5,43.5,1168.5,14619.0,-2937.5,10023.5,4003.0
1543700,27014.0,0.0,1174.0,14714.0,-2896.0,10063.0,3959.0
1543800,27015.0,0.0,1118.0,14751.0,-2876.0,10063.0,3959.0
1543900,27017.0,0.0,1152.0,14737.0,-2862.0,9993.0,3997.0
1544000,27014.0,3.0,1166.0,14743.0,-2849.0,10007.0,3947.0
1544100,27013.0,4.0,1198.0,14726.0,-2841.0,10017.0,3913.0
1544200,27014.0,3.0,1124.0,14741.0,-2779.0,9997.0,3931.0
1544300,27016.0,1.0,1132.0,14766.0,-2784.0,9995.0,3907.0
1544400,27014.0,3.0,1069.0,14747.0,-2798.0,10027.0,3969.0
1544500,27016.0,1.0,1046.0,14772.0,-2772.0,10027.0,3943.0
1544600,27014.0,3.0,1038.0,14802.0,-2826.0,9995.0,4005.0
1544700,27015.0,2.0,1074.0,14765.0,-2760.0,9989.0,3947.0
1544800,27016.0,1.0,1056.0,14786.0,-2816.0,9977.0,4013.0
1544900,27015.0,2.0,996.0,14774.0,-2859.0,9965.0,4139.0
1545000,27014.0,3.0,1050.0,14772.0,-2862.0,9939.0,4115.0
1545100,27016.0,1.0,1100.0,14810.0,-2876.0,9911.0,4071.0
1545200,27016.0,1.0,1152.0,14778.0,-2840.0,9885.0,4041.0
1545300,27015.0,2.0,1158.0,14824.0,-2850.0,9867.0,4016.0
1545400,27015.0,2.0,1176.0,14835.0,-2856.0,9875.0,3985.0
1545500,27015.0,2.0,1210.0,14805.0,-2895.0,9805.0,4090.0
1545600,27016.0,1.0,1200.0,14819.0,-2866.0,9821.0,4042.0
1545700,27015.0,2.0,1182.0,14813.0,-2860.0,9773.0,4107.0
1545800,27014.0,3.0,1248.0,14810.0,-2890.0,9707.0,4139.0
1545900,27014.0,3.0,1272.0,14746.0,-2878.0,9645.0,4229.0
1546000,27014.0,3.0,1262.0,14740.0,-2842.0,9624.0,4230.0
1546100,27015.0,2.0,1250.0,14775.0,-2822.0,9621.0,4191.0
1546200,27015.0,2.0,1252.0,14822.0,-2804.0,9595.0,4150.0
1546300,27015.0,2.0,1280.0,14806.0,-2817.0,9585.0,4161.0
1546400,27015.0,2.0,1290.0,14802.0,-2809.0,9585.0,4147.0
1546500,27016.0,1.0,1324.0,14785.0,-2813.0,9615.0,4105.0
1546600,27014.0,3.0,1382.0,14782.0,-2813.0,9591.0,4072.0
1546700,27015.0,2.0,1408.0,14831.0,-2818.0,9609.0,3985.0
1546800,27014.0,3.0,1436.0,14848.0,-2804.0,9645.0,3889.0
1546900,27015.0,2.0,1424.0,14847.0,-2822.0,9659.0,3907.0
1547000,27015.0,2.0,1424.0,14780.0,-2846.0,9613.0,4044.0
1547100,27015.0,2.0,1400.0,14825.0,-2808.0,9617.0,3981.0
1547200,27014.0,3.0,1404.0,14856.0,-2762.0,9627.0,3889.0
1547300,27016.0,1.0,1406.0,14872.0,-2736.0,9637.0,3837.0
1547400,27098.5,0.0,1404.5,14884.5,-2724.5,9649.0,3885.0
1547500,27098.5,0.0,1420.5,14886.0,-2725.0,9645.0,3872.0
1547600,27099.0,0.0,1424.5,14897.0,-2726.0,9656.5,3847.0
1547700,27098.5,0.5,1442.5,14892.5,-2721.5,9651.0,3834.0
1547800,27099.0,0.0,1457.5,14903.0,-2727.5,9657.0,3809.0
1547900,27098.5,0.5,1474.5,14890.0,-2731.5,9680.5,3785.0
1548000,27098.5,0.5,1472.5,14894.0,-2734.5,9681.5,3785.0
1548100,27099.5,0.0,1509.5,14864.0,-2727.5,9695.5,3758.0
1548200,27098.5,1.0,1530.5,14844.0,-2731.5,9732.5,3723.0
1548300,27097.5,2.0,1542.5,14830.0,-2748.5,9724.5,3749.0
1548400,27099.5,0.0,1532.5,14810.0,-2760.5,9738.5,3779.0
1548500,27099.0,0.5,1532.0,14811.0,-2722.5,9753.5,3725.0
1548600,27100.0,0.0,1509.5,14798.5,-2716.5,9772.5,3736.0
1548700,27099.5,0.5,1498.5,14779.0,-2713.5,9750.5,3785.0
1548800,27082.0,18.0,1474.0,14763.5,-2693.0,9763.0,3774.5
1548900,27099.5,0.5,1454.5,14751.5,-2705.5,9774.0,3825.0
1549000,27098.5,1.5,1452.5,14766.5,-2694.5,9767.0,3807.0
1549100,27099.5,0.5,1467.5,14784.5,-2688.5,9763.0,3773.0
1549200,27100.5,0.0,1474.5,14793.0,-2694.5,9764.5,3763.0
1549300,27100.0,0.5,1473.5,14777.5,-2709.5,9777.5,3781.0
1549400,27100.0,0.5,1491.5,14739.0,-2715.0,9770.5,3814.0
1549500,27099.0,1.5,1483.5,14720.5,-2728.5,9784.5,3839.0
1549600,27099.0,1.5,1478.5,14712.0,-2724.0,9779.5,3853.0
1549700,27098.5,2.0,1474.5,14713.5,-2714.5,9782.0,3843.0
1549800,27099.0,1.5,1480.5,14706.0,-2720.5,9789.0,3844.0
1549900,27099.5,1.0,1445.5,14696.0,-2682.5,9792.5,3848.0
1550000,27098.5,2.0,1432.5,14669.0,-2677.5,9806.5,3868.0
1550100,27099.0,1.5,1415.0,14651.5,-2692.5,9808.0,3917.0
1550200,27099.0,1.5,1397.5,14685.5,-2690.5,9813.5,3893.0
1550300,27098.5,2.0,1382.0,14697.5,-2703.5,9811.5,3911.0
1550400,27099.5,1.0,1395.0,14699.5,-2703.0,9805.0,3903.0
1550500,27099.5,1.0,1404.5,14699.0,-2706.5,9809.5,3893.0
1550600,27099.0,1.5,1402.5,14693.5,-2721.0,9801.5,3922.5
1550700,27099.0,1.5,1428.5,14660.5,-2744.5,9793.0,3961.5
1550800,27099.0,1.5,1404.5,14651.0,-2755.0,9826.5,3972.0
1550900,27099.0,1.5,1422.5,14628.5,-2751.5,9812.5,3987.0
1551000,27099.5,1.0,1422.5,14652.5,-2764.5,9798.5,3990.5
1551100,27099.5,1.0,1411.5,14630.5,-2738.5,9796.0,4000.0
1551200,27099.0,1.5,1398.5,14607.5,-2746.5,9758.0,4081.5
1551300,27100.0,0.5,1404.5,14609.0,-2719.5,9752.0,4054.0
1551400,27099.5,1.0,1399.5,14622.0,-2723.5,9754.5,4047.0
1551500,27099.0,1.5,1382.0,14618.5,-2736.5,9751.5,4083.5
1551600,27099.0,1.5,1389.5,14613.5,-2733.5,9748.0,4081.5
1551700,27099.0,1.5,1389.5,14615.5,-2738.0,9758.0,4074.0
1551800,27099.5,1.0,1381.5,14611.5,-2760.0,9769.5,4097.0
1551900,27099.5,1.0,1386.0,14608.0,-2755.5,9769.5,4091.5
1552000,27100.0,0.5,1363.5,14570.5,-2758.5,9745.5,4179.0
1552100,27099.0,1.5,1349.5,14557.5,-2765.5,9749.5,4208.0
1552200,27099.5,1.0,1344.5,14550.5,-2777.5,9761.5,4220.5
1552300,27099.0,1.5,1359.0,14570.5,-2755.5,9748.0,4177.0
1552400,27098.0,2.5,1376.5,14573.5,-2780.5,9750.5,4178.0
1552500,27231.0,0.0,1458.0,14552.0,-2713.0,9762.0,4172.0
1552600,27229.0,2.0,1438.0,14564.0,-2793.0,9824.0,4196.0
1552700,27231.0,0.0,1446.0,14516.0,-2861.0,9750.0,4380.0
1552800,27229.0,2.0,1458.0,14456.0,-2881.0,9720.0,4476.0
1552900,27229.0,2.0,1398.0,14476.0,-2843.0,9554.0,4644.0
1553000,27229.0,2.0,1362.0,14416.0,-2801.0,9610.0,4642.0
1553100,27295.0,0.0,1378.5,14423.5,-2781.5,9631.5,4643.0
1553200,27310.0,0.0,1360.5,14423.5,-2756.5,9632.5,4650.0
1553300,27310.0,0.0,1343.5,14420.5,-2751.5,9635.0,4662.5
1553400,27310.5,0.0,1340.5,14421.0,-2758.5,9636.5,4671.0
1553500,27310.0,0.5,1319.5,14398.5,-2761.0,9631.0,4722.0
1553600,27310.0,0.5,1329.5,14406.5,-2783.5,9635.5,4722.0
1553700,27309.5,1.0,1346.5,14410.5,-2797.5,9631.5,4718.5
1553800,27310.0,0.5,1351.5,14406.5,-2795.0,9648.0,4699.0
1553900,27310.0,0.5,1385.5,14413.0,-2773.5,9666.5,4618.5
1554000,27311.0,0.0,1399.5,14387.0,-2785.5,9691.0,4619.0
1554100,27310.0,1.0,1392.5,14368.5,-2803.5,9699.5,4653.0
1554200,27310.5,0.5,1392.5,14371.5,-2810.5,9709.5,4647.5
1554300,27310.0,1.0,1395.5,14391.0,-2816.5,9699.0,4641.0
1554400,27310.5,0.5,1395.5,14422.5,-2815.5,9685.0,4623.0
1554500,27310.5,0.5,1383.5,14426.5,-2781.5,9694.5,4587.5
1554600,27310.5,0.5,1414.5,14423.0,-2777.0,9691.5,4558.5
1554700,27310.0,1.0,1427.5,14420.0,-2771.5,9681.5,4552.5
1554800,27310.0,1.0,1440.5,14406.5,-2763.5,9664.5,4562.0
1554900,27310.0,1.0,1461.0,14373.5,-2761.5,9660.5,4576.5
1555000,27447.0,0.0,1456.0,14478.0,-2746.0,9730.0,4529.0
1555100,27443.0,4.0,1448.0,14504.0,-2694.0,9700.0,4485.0
1555200,27443.0,4.0,1372.0,14524.0,-2694.0,9688.0,4553.0
1555300,27447.0,0.0,1308.0,14432.0,-2750.0,9672.0,4785.0
1555400,27447.0,0.0,1380.0,14448.0,-2718.0,9786.0,4551.0
1555500,27445.0,2.0,1350.0,14450.0,-2564.0,9704.0,4505.0
1555600,27449.0,0.0,1458.0,14552.0,-2510.0,9752.0,4197.0
1555700,27445.0,4.0,1502.0,14504.0,-2418.0,9888.0,3969.0
1555800,27445.0,4.0,1574.0,14490.0,-2398.0,9760.0,4019.0
1555900,27443.0,6.0,1472.0,14478.0,-2266.0,9762.0,3997.0
1556000,27445.0,4.0,1452.0,14460.0,-2310.0,9738.0,4105.0
1556100,27445.0,4.0,1414.0,14476.0,-2330.0,9768.0,4117.0
1556200,27443.0,6.0,1402.0,14484.0,-2350.0,9774.0,4133.0
1556300,27445.0,4.0,1384.0,14540.0,-2282.0,9704.0,4099.0
1556400,27443.0,6.0,1466.0,14644.0,-2286.0,9794.0,3825.0
1556500,27505.0,0.0,1328.0,14746.0,-2286.0,9808.0,3909.0
1556600,27579.5,0.0,1362.5,14763.5,-2288.5,9838.5,3903.5
1556700,27579.5,0.0,1351.0,14761.0,-2276.0,9846.0,3897.5
1556800,27580.0,0.0,1352.5,14769.5,-2261.5,9842.5,3877.0
1556900,27580.0,0.0,1350.5,14770.0,-2271.5,9860.0,3871.0
1557000,27579.5,0.5,1345.5,14759.5,-2271.5,9874.0,3872.0
1557100,27579.5,0.5,1368.5,14779.5,-2262.5,9864.5,3829.5
1557200,27580.0,0.0,1357.5,14790.0,-2262.0,9848.0,3846.5
1557300,27580.5,0.0,1367.5,14791.5,-2286.0,9825.5,3882.0
1557400,27580.5,0.0,1380.5,14776.0,-2264.5,9821.5,3867.0
1557500,27580.0,0.5,1397.5,14778.0,-2270.0,9814.5,3860.0
1557600,27580.5,0.0,1380.5,14780.5,-2274.5,9846.5,3847.5
1557700,27580.5,0.0,1385.5,14791.5,-2274.0,9854.5,3823.0
1557800,27580.5,0.0,1390.5,14791.5,-2266.5,9867.5,3797.5
1557900,27580.0,0.5,1407.5,14808.5,-2280.5,9878.5,3766.0
1558000,27580.5,0.0,1403.0,14786.5,-2283.5,9876.5,3798.0
1558100,27580.0,0.5,1390.0,14789.5,-2286.0,9863.0,3823.5
1558200,27580.5,0.0,1383.5,14792.5,-2298.5,9879.0,3824.0
1558300,27580.0,0.5,1352.0,14795.0,-2281.5,9874.5,3840.0
1558400,27580.0,0.5,1344.5,14801.5,-2308.5,9880.5,3862.0
1558500,27580.0,0.5,1343.5,14785.5,-2279.5,9898.5,3832.0
1558600,27580.0,0.5,1333.0,14792.5,-2267.5,9886.0,3836.0
1558700,27580.5,0.0,1333.5,14773.0,-2265.5,9907.5,3832.0
1558800,27580.0,0.5,1350.0,14775.5,-2268.5,9903.5,3819.5
1558900,27580.0,0.5,1375.0,14765.0,-2239.5,9920.5,3759.0
1559000,27580.0,0.5,1382.5,14747.5,-2245.5,9919.5,3776.0
1559100,27580.0,0.5,1388.0,14736.0,-2235.5,9908.5,3783.0
1559200,27580.0,0.5,1391.0,14723.0,-2229.5,9909.0,3786.5
1559300,27579.5,1.0,1391.5,14729.5,-2230.5,9897.0,3792.0
1559400,27581.0,0.0,1386.5,14687.0,-2247.5,9908.0,3847.0
1559500,27580.0,1.0,1373.5,14663.5,-2251.0,9903.0,3891.0
1559600,27580.5,0.5,1367.5,14667.5,-2229.5,9917.5,3857.5
1559700,27579.5,1.5,1345.0,14677.0,-2204.5,9941.0,3821.0
1559800,27580.5,0.5,1345.5,14657.5,-2221.5,9954.0,3845.0
1559900,27579.5,1.5,1365.5,14643.0,-2219.5,9928.0,3862.5
1560000,27580.0,1.0,1377.5,14637.0,-2239.0,9935.5,3869.0
1560100,27580.0,1.0,1361.0,14627.0,-2246.5,9960.5,3878.0
1560200,27579.5,1.5,1366.0,14617.0,-2240.5,9953.0,3884.0
1560300,27580.0,1.0,1364.0,14608.0,-2272.5,9958.5,3922.0
1560400,27580.0,1.0,1335.5,14598.0,-2271.0,9951.5,3966.0
1560500,27579.5,1.5,1358.5,14585.0,-2274.0,9948.5,3961.5
1560600,27580.0,1.0,1347.5,14591.0,-2267.0,9936.5,3972.0
1560700,27580.5,0.5,1366.0,14591.0,-2251.5,9915.0,3960.0
1560800,27580.5,0.5,1359.5,14591.0,-2253.5,9910.5,3973.0
1560900,27579.5,1.5,1368.5,14593.0,-2270.5,9895.5,3993.0
1561000,27580.5,0.5,1386.5,14574.0,-2288.5,9904.5,4004.0
1561100,27580.0,1.0,1391.0,14555.0,-2270.5,9926.5,3978.0
1561200,27581.0,0.0,1408.5,14561.0,-2275.5,9923.0,3964.0
1561300,27579.5,1.5,1413.5,14571.0,-2293.5,9906.5,3982.0
1561400,27580.5,0.5,1421.5,14566.5,-2291.5,9875.0,4009.0
1561500,27580.0,1.0,1410.5,14555.0,-2294.0,9863.5,4045.0
1561600,27579.5,1.5,1424.5,14530.0,-2283.5,9850.5,4058.0
1561700,27580.0,1.0,1449.0,14515.0,-2266.5,9816.5,4066.0
1561800,27579.5,1.5,1457.5,14507.0,-2277.5,9848.5,4044.0
1561900,27580.5,0.5,1440.5,14508.0,-2275.5,9840.5,4067.0
1562000,27579.0,2.0,1449.5,14526.0,-2255.5,9826.0,4033.0
1562100,27580.5,0.5,1452.5,14536.5,-2282.5,9824.0,4050.0
1562200,27580.5,0.5,1436.5,14513.0,-2279.0,9840.0,4070.0
1562300,27580.5,0.5,1445.5,14523.0,-2254.5,9856.5,4010.0
1562400,27580.5,0.5,1468.5,14517.0,-2278.5,9871.5,4002.0
1562500,27580.5,0.5,1452.5,14485.5,-2290.0,9861.5,4071.0
1562600,27580.0,1.0,1473.0,14491.0,-2311.5,9872.5,4055.0
1562700,27580.5,0.5,1458.0,14515.0,-2321.5,9881.5,4047.5
1562800,27580.0,1.0,1475.5,14529.5,-2332.5,9888.5,4019.0
1562900,27580.5,0.5,1485.5,14523.0,-2325.5,9884.5,4013.0
1563000,27580.0,1.0,1478.5,14516.0,-2350.5,9901.5,4034.5
1563100,27579.5,1.5,1471.0,14513.0,-2334.5,9876.0,4054.0
1563200,27579.0,2.0,1499.0,14485.0,-2321.5,9866.5,4050.0
1563300,27580.5,0.5,1483.5,14464.0,-2321.5,9867.5,4087.0
1563400,27580.5,0.5,1470.0,14474.5,-2324.5,9874.5,4086.0
1563500,27580.0,1.0,1449.0,14493.0,-2339.0,9858.0,4119.0
1563600,27580.0,1.0,1418.0,14513.0,-2339.5,9854.5,4134.0
1563700,27580.5,0.5,1426.5,14524.0,-2325.5,9854.5,4101.0
1563800,27580.5,0.5,1450.5,14520.0,-2344.0,9854.0,4100.0
1563900,27717.0,0.0,1561.0,14503.0,-2173.0,9926.0,3900.0
1564000,27723.0,0.0,1594.0,14497.0,-2119.0,10037.0,3714.0
1564100,27720.0,3.0,1720.0,14461.0,-2296.0,10097.0,3738.0
1564200,27726.0,0.0,1726.0,14641.0,-2293.0,10124.0,3528.0
1564300,27720.0,6.0,1729.0,14638.0,-2122.0,10130.0,3345.0
1564400,27720.0,6.0,1957.0,14641.0,-2014.0,10121.0,3015.0
1564500,27828.0,0.0,1975.0,14752.0,-1906.0,10211.0,2796.0
1564600,27717.0,111.0,1924.0,14995.0,-1945.0,10301.0,2442.0
1564700,27720.0,108.0,1954.0,14929.0,-2053.0,10331.0,2559.0
1564800,27720.0,108.0,1948.0,15019.0,-1927.0,10373.0,2307.0
1564900,27720.0,108.0,2092.0,15052.0,-2023.0,10343.0,2256.0
1565000,27717.0,111.0,2107.0,15118.0,-1957.0,10379.0,2070.0
1565100,27720.0,108.0,2263.0,15016.0,-1885.0,10217.0,2109.0
1565200,27720.0,108.0,2191.0,14947.0,-1891.0,10175.0,2298.0
1565300,27723.0,105.0,2299.0,14818.0,-1771.0,10139.0,2238.0
1565400,27720.0,108.0,2068.0,14863.0,-1801.0,10241.0,2349.0
1565500,27720.0,108.0,2128.0,15016.0,-1861.0,10337.0,2100.0
1565600,27720.0,108.0,2101.0,15022.0,-1891.0,10379.0,2109.0
1565700,27717.0,111.0,1948.0,15079.0,-1900.0,10325.0,2265.0
1565800,27720.0,108.0,1957.0,15199.0,-1963.0,10289.0,2238.0
1565900,27720.0,108.0,2113.0,15127.0,-1849.0,10415.0,1914.0
1566000,27723.0,105.0,2287.0,15127.0,-1897.0,10307.0,1899.0
1566100,27720.0,108.0,2362.0,15133.0,-1984.0,10175.0,2034.0
1566200,27720.0,108.0,2233.0,15091.0,-2125.0,10091.0,2430.0
1566300,27717.0,111.0,2314.0,14989.0,-2125.0,10091.0,2448.0
1566400,27717.0,111.0,2164.0,14992.0,-2029.0,10019.0,2571.0
1566500,27630.0,198.0,2116.0,14953.0,-1939.0,10010.0,2490.0
1566600,27720.0,108.0,2104.0,15001.0,-1885.0,10166.0,2334.0
1566700,27723.0,105.0,2107.0,14881.0,-1807.0,10016.0,2526.0
1566800,27720.0,108.0,2272.0,15049.0,-1885.0,9854.0,2430.0
1566900,27726.0,102.0,2377.0,15133.0,-1891.0,9857.0,2250.0
1567000,27717.0,111.0,2482.0,15001.0,-1900.0,9851.0,2283.0
1567100,27720.0,108.0,2572.0,14980.0,-2005.0,9746.0,2427.0
1567200,27720.0,108.0,2599.0,14911.0,-1843.0,9866.0,2187.0
1567300,27723.0,105.0,2683.0,14974.0,-1795.0,9986.0,1875.0
1567400,27804.0,24.0,2710.0,15028.0,-1784.5,10014.5,1836.0
1567500,27805.5,22.5,2677.0,15025.0,-1823.5,10002.5,1924.5
1567600,27804.0,24.0,2681.5,14977.0,-1810.0,9996.5,1959.0
1567700,27804.0,24.0,2620.0,14998.0,-1766.5,9981.5,1971.0
1567800,27802.5,25.5,2653.0,14959.0,-1733.5,10044.5,1879.5
1567900,27912.5,0.0,2656.0,14982.0,-1725.5,10080.5,1919.5
1568000,27912.0,0.5,2669.0,14988.0,-1724.5,10098.5,1881.0
1568100,27911.5,1.0,2660.5,14996.5,-1747.5,10089.0,1913.0
1568200,27912.0,0.5,2679.0,14992.0,-1715.5,10095.5,1861.0
1568300,27912.0,0.5,2640.5,15010.0,-1731.5,10093.5,1899.5
1568400,27911.5,1.0,2608.0,15020.0,-1709.5,10086.5,1906.5
1568500,27912.0,0.5,2642.0,14990.5,-1698.5,10116.0,1862.0
1568600,27912.0,0.5,2645.0,14988.0,-1681.5,10113.5,1847.0
1568700,27912.0,0.5,2632.0,14996.5,-1688.5,10088.5,1883.5
1568800,27912.0,0.5,2621.0,14990.0,-1680.5,10082.5,1899.0
1568900,27912.5,0.0,2648.0,14984.0,-1667.5,10071.5,1876.5
1569000,27912.0,0.5,2630.5,14976.5,-1659.5,10072.5,1892.0
1569100,27911.5,1.0,2625.0,14995.0,-1650.0,10085.5,1856.0
1569200,27912.5,0.0,2620.0,14981.0,-1626.5,10092.5,1845.5
1569300,27912.0,0.5,2628.0,14993.0,-1638.5,10105.5,1824.0
1569400,27912.5,0.0,2608.0,14985.0,-1667.5,10083.5,1903.5
1569500,27911.5,1.0,2586.0,15002.0,-1652.5,10070.5,1905.5
1569600,27911.5,1.0,2597.5,14997.0,-1657.0,10093.0,1881.0
1569700,27911.5,1.0,2565.0,14998.0,-1638.5,10089.5,1897.5
1569800,27912.0,0.5,2571.5,14980.0,-1624.5,10085.5,1899.5
1569900,27912.0,0.5,2552.5,14970.5,-1603.0,10102.0,1890.0
1570000,27912.5,0.0,2568.0,14949.0,-1598.5,10112.0,1882.0
1570100,27912.0,0.5,2563.0,14922.0,-1606.5,10125.5,1908.0
1570200,27893.5,19.0,2539.0,14927.5,-1607.0,10120.0,1914.0
1570300,27926.5,0.0,2545.5,14934.0,-1606.5,10130.5,1923.0
1570400,27912.0,14.5,2523.0,14928.0,-1626.5,10111.5,1976.0
1570500,27912.5,14.0,2525.0,14918.0,-1628.0,10152.0,1945.5
1570600,27912.5,14.0,2536.0,14917.5,-1633.5,10141.5,1951.0
1570700,27912.0,14.5,2514.0,14934.0,-1642.5,10111.5,1995.0
1570800,27911.5,15.0,2504.0,14934.5,-1658.0,10122.5,2008.5
1570900,27912.0,14.5,2518.0,14936.0,-1645.5,10096.5,2007.0
1571000,27911.5,15.0,2504.5,14934.5,-1649.5,10111.5,2010.5
1571100,27912.5,14.0,2537.0,14916.5,-1618.5,10133.0,1944.5
1571200,27912.0,14.5,2530.0,14932.5,-1613.5,10099.0,1964.0
1571300,27912.0,14.5,2534.5,14927.0,-1602.5,10101.5,1951.5
1571400,27912.0,14.5,2534.0,14935.0,-1625.5,10131.0,1937.5
1571500,27912.0,14.5,2533.0,14929.0,-1626.0,10123.5,1952.5
1571600,27912.0,14.5,2521.5,14912.0,-1643.0,10141.5,1980.0
1571700,27912.0,14.5,2518.0,14903.0,-1634.5,10113.0,2012.5
1571800,27912.0,14.5,2507.5,14901.5,-1629.5,10093.0,2039.5
1571900,27912.0,14.5,2502.0,14908.0,-1611.0,10064.5,2048.5
1572000,27912.5,14.0,2506.0,14911.0,-1610.0,10079.0,2026.5
1572100,27912.0,14.5,2526.5,14940.0,-1580.5,10052.0,1974.0
1572200,27927.0,0.0,2519.5,14946.5,-1568.5,10064.5,1965.0
1572300,27911.5,15.5,2507.5,14931.0,-1589.5,10052.5,2010.0
1572400,27912.0,15.0,2497.5,14939.5,-1600.5,10030.5,2045.0
1572500,27911.5,15.5,2468.0,14926.0,-1600.5,10030.5,2087.5
1572600,27912.0,15.0,2474.0,14932.0,-1587.0,10014.5,2078.5
1572700,27912.5,14.5,2493.0,14944.0,-1586.0,10003.5,2058.0
1572800,27911.5,15.5,2480.0,14959.0,-1609.5,10004.5,2077.5
1572900,27911.5,15.5,2491.0,14951.0,-1604.5,10006.5,2067.5
1573000,27912.5,14.5,2479.0,14946.0,-1606.5,9993.5,2100.5
1573100,27911.5,15.5,2492.0,14942.0,-1619.0,9991.5,2105.0
1573200,27912.0,15.0,2474.0,14929.0,-1606.5,9999.0,2116.5
1573300,27911.5,15.5,2489.0,14948.5,-1615.0,10002.5,2086.5
1573400,27912.5,14.5,2499.5,14961.5,-1604.5,10010.5,2045.5
1573500,27912.5,14.5,2501.0,14948.0,-1580.0,10024.5,2019.0
1573600,27912.5,14.5,2494.0,14964.0,-1575.5,10009.5,2020.5
1573700,27895.0,32.0,2485.5,14964.0,-1556.0,9999.0,2002.5
1573800,27912.0,15.0,2481.0,14957.0,-1548.5,9981.5,2041.0
1573900,27912.0,15.0,2493.0,14948.0,-1522.0,9989.5,2003.5
1574000,27912.0,15.0,2520.0,14927.0,-1533.0,10016.0,1982.0
1574100,27912.5,14.5,2539.0,14922.0,-1527.5,10023.5,1955.5
1574200,27912.0,15.0,2523.0,14935.0,-1526.0,9997.0,1983.0
1574300,27894.5,32.5,2508.5,14902.5,-1526.0,10004.0,2005.5
1574400,27911.0,16.0,2526.0,14878.5,-1546.5,9996.5,2056.5
1574500,27912.5,14.5,2509.0,14895.0,-1549.5,10010.5,2047.5
1574600,27912.0,15.0,2493.5,14870.0,-1544.5,10032.5,2060.5
1574700,27912.0,15.0,2492.0,14874.5,-1540.5,10016.5,2069.5
1574800,27912.0,15.0,2467.5,14894.0,-1559.0,9991.5,2118.0
1574900,27911.5,15.5,2464.0,14866.0,-1578.5,9993.5,2166.5
1575000,27912.0,15.0,2429.5,14864.5,-1586.0,9983.5,2220.5
1575100,27927.0,0.0,2466.0,14860.0,-1599.5,9961.5,2239.0
1575200,27912.5,14.5,2428.0,14836.0,-1607.5,9955.5,2300.5
1575300,27912.0,15.0,2440.0,14834.0,-1589.0,9958.5,2268.5
1575400,27912.0,15.0,2469.0,14832.5,-1598.5,9926.5,2282.5
1575500,27911.5,15.5,2457.0,14852.0,-1576.5,9924.5,2254.5
1575600,27911.5,15.5,2431.0,14852.0,-1580.5,9921.5,2287.5
1575700,27912.5,14.5,2423.0,14867.0,-1570.5,9912.5,2280.5
1575800,27911.5,15.5,2411.0,14890.0,-1576.5,9923.5,2263.5
1575900,27911.5,15.5,2407.0,14872.0,-1578.5,9935.5,2275.5
1576000,27911.5,15.5,2409.0,14866.0,-1570.5,9956.5,2250.5
1576100,27912.5,14.5,2408.5,14867.0,-1589.0,9948.5,2277.5
1576200,27912.5,14.5,2414.0,14881.5,-1588.0,9946.5,2258.5
1576300,27912.0,15.0,2425.0,14869.5,-1596.5,9941.5,2272.5
1576400,27927.5,0.0,2449.5,14887.0,-1579.5,9934.5,2236.0
1576500,27911.5,16.0,2479.0,14883.0,-1567.5,9946.5,2170.5
1576600,27912.5,15.0,2478.0,14892.5,-1561.0,9940.5,2162.5
1576700,27911.5,16.0,2461.0,14873.0,-1552.0,9931.0,2198.5
1576800,27912.5,15.0,2461.0,14855.0,-1576.0,9950.5,2222.0
